# These isoelasticity lines were extracted from FEM simulations conducted
# by Lucas Wittwer. See http://dx.doi.org/10.1021/acsbiomaterials.6b00558
# and http://arxiv.org/abs/2208.12552 for more information.
#
# BEGIN METADATA
# {
#   "authors": "L. D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "date": "2022-08-26",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_consistency_coefficient": 0.4057,
#   "fluid_consistency_coefficient_unit": "Pa s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_flow_behaviour_index": 0.6039,
#   "fluid_flow_behaviour_index_unit": "",
#   "fluid_viscosity": 6.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "HE-2D-FEM-22",
#   "method": "FEM",
#   "model": "hyper-elastic solid / non-Newtonian fluid",
#   "software": "COMSOL 5.5",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a hyper-elastic elasticity model and non-Newtonian fluid"
# }
# END METADATA
#
# area_um [um^2]	deform	emodulus [kPa]
4.67271e+01	2.47935e-02	6.90000e-01
4.73363e+01	2.52052e-02	6.90000e-01
4.79452e+01	2.56169e-02	6.90000e-01
4.85398e+01	2.60287e-02	6.90000e-01
4.91082e+01	2.64248e-02	6.90000e-01
4.97378e+01	2.68522e-02	6.90000e-01
5.02712e+01	2.72201e-02	6.90000e-01
5.09343e+01	2.76758e-02	6.90000e-01
5.15172e+01	2.80875e-02	6.90000e-01
5.20924e+01	2.84993e-02	6.90000e-01
5.25971e+01	2.88709e-02	6.90000e-01
5.32279e+01	2.93228e-02	6.90000e-01
5.37601e+01	2.97176e-02	6.90000e-01
5.43544e+01	3.01463e-02	6.90000e-01
5.49044e+01	3.05580e-02	6.90000e-01
5.54671e+01	3.09698e-02	6.90000e-01
5.60169e+01	3.13815e-02	6.90000e-01
5.65597e+01	3.17933e-02	6.90000e-01
5.70966e+01	3.22050e-02	6.90000e-01
5.76360e+01	3.26168e-02	6.90000e-01
5.81843e+01	3.30286e-02	6.90000e-01
5.87205e+01	3.34403e-02	6.90000e-01
5.92656e+01	3.38521e-02	6.90000e-01
5.97957e+01	3.42638e-02	6.90000e-01
6.03218e+01	3.46756e-02	6.90000e-01
6.08395e+01	3.50873e-02	6.90000e-01
6.13401e+01	3.54991e-02	6.90000e-01
6.18397e+01	3.59108e-02	6.90000e-01
6.23509e+01	3.63226e-02	6.90000e-01
6.28504e+01	3.67343e-02	6.90000e-01
6.33365e+01	3.71461e-02	6.90000e-01
6.38340e+01	3.75578e-02	6.90000e-01
6.43314e+01	3.79696e-02	6.90000e-01
6.48443e+01	3.83813e-02	6.90000e-01
6.53540e+01	3.87931e-02	6.90000e-01
6.58304e+01	3.92049e-02	6.90000e-01
6.63005e+01	3.96166e-02	6.90000e-01
6.67886e+01	4.00284e-02	6.90000e-01
6.72870e+01	4.04401e-02	6.90000e-01
6.77748e+01	4.08519e-02	6.90000e-01
6.82235e+01	4.12636e-02	6.90000e-01
6.86877e+01	4.16754e-02	6.90000e-01
6.91599e+01	4.20871e-02	6.90000e-01
