# These isoelasticity lines were interpolated from a volume-deformation
# look-up table which was extracted from FEM data and complemented with
# analytical data (https://doi.org/10.6084/m9.figshare.12155064.v4 with
# scripts/fem2iso_volume.py). An equivalent channel radius for a square
# channel (factor of 1.094) is used in the 2D axis-symmetric model (see
# also supplement S3 in https://doi.org/10.1016/j.bpj.2015.09.006). The
# improved look-up table (with polynomial extrapolation of isoelastics)
# as introduced in dclab 0.46.0 was used here.
#
# BEGIN METADATA
# {
#   "authors": "D. Mokbel, M. Mokbel, L.D. Wittwer, S. Aland",
#   "channel_width": 20.0,
#   "channel_width_unit": "um",
#   "commit_hash": "43f37eaa",
#   "date": "2019-11-13",
#   "dimensionality": "2Daxis",
#   "flow_rate": 0.04,
#   "flow_rate_unit": "uL/s",
#   "fluid_density": 1000.0,
#   "fluid_density_unit": "kg m^-3",
#   "fluid_viscosity": 15.0,
#   "fluid_viscosity_unit": "mPa s",
#   "lut identifier": "LE-2D-FEM-19",
#   "method": "FEM",
#   "model": "linear elastic",
#   "publication": "https://doi.org/10.1021/acsbiomaterials.6b00558",
#   "software": "custom C++ code",
#   "solid_density": 1000.0,
#   "solid_density_unit": "kg m^-3",
#   "summary": "2D-axis-symmetric FEM simulation with a linear elastic model"
# }
# END METADATA
#
# volume [um^3]	deform	emodulus [kPa]
6.53382e+02	6.34591e-02	1.59000e+00
6.59381e+02	6.42150e-02	1.59000e+00
6.65572e+02	6.49710e-02	1.59000e+00
6.71629e+02	6.57270e-02	1.59000e+00
6.77559e+02	6.64829e-02	1.59000e+00
6.83499e+02	6.72389e-02	1.59000e+00
6.89418e+02	6.79948e-02	1.59000e+00
6.95176e+02	6.87508e-02	1.59000e+00
7.01168e+02	6.95068e-02	1.59000e+00
7.06945e+02	7.02215e-02	1.59000e+00
7.12979e+02	7.10187e-02	1.59000e+00
7.18454e+02	7.17747e-02	1.59000e+00
7.24072e+02	7.25306e-02	1.59000e+00
7.29718e+02	7.32866e-02	1.59000e+00
7.35191e+02	7.40426e-02	1.59000e+00
7.40595e+02	7.47985e-02	1.59000e+00
7.45979e+02	7.55545e-02	1.59000e+00
7.51359e+02	7.63105e-02	1.59000e+00
7.56508e+02	7.70664e-02	1.59000e+00
7.61484e+02	7.78094e-02	1.59000e+00
7.66595e+02	7.85783e-02	1.59000e+00
7.71620e+02	7.93343e-02	1.59000e+00
7.76605e+02	8.00903e-02	1.59000e+00
7.81601e+02	8.08462e-02	1.59000e+00
7.86817e+02	8.16022e-02	1.59000e+00
7.92205e+02	8.23582e-02	1.59000e+00
7.97500e+02	8.31141e-02	1.59000e+00
8.01978e+02	8.38701e-02	1.59000e+00
8.06499e+02	8.46261e-02	1.59000e+00
8.11158e+02	8.53820e-02	1.59000e+00
8.15844e+02	8.61380e-02	1.59000e+00
8.20545e+02	8.68940e-02	1.59000e+00
8.25343e+02	8.76499e-02	1.59000e+00
8.30122e+02	8.84059e-02	1.59000e+00
8.34854e+02	8.91619e-02	1.59000e+00
8.39585e+02	8.99178e-02	1.59000e+00
8.44217e+02	9.06738e-02	1.59000e+00
8.48401e+02	9.14297e-02	1.59000e+00
8.52669e+02	9.21857e-02	1.59000e+00
8.56926e+02	9.29247e-02	1.59000e+00
8.61444e+02	9.36976e-02	1.59000e+00
8.65863e+02	9.44536e-02	1.59000e+00
8.70129e+02	9.52096e-02	1.59000e+00
8.74334e+02	9.59655e-02	1.59000e+00
8.78572e+02	9.67215e-02	1.59000e+00
8.82846e+02	9.74775e-02	1.59000e+00
8.87128e+02	9.82334e-02	1.59000e+00
8.91380e+02	9.89894e-02	1.59000e+00
8.95325e+02	9.97454e-02	1.59000e+00
8.99252e+02	1.00501e-01	1.59000e+00
9.03302e+02	1.01257e-01	1.59000e+00
